Claim History,Previous Claims History,Premium Amount,Coverage Amount,Anomaly
5,1,4435,243740,1
4,3,2516,248599,1
0,2,4901,298938,1
3,1,3385,730184,1
5,1,1168,573915,1
1,0,1800,541858,1
0,3,2177,909337,1
3,3,713,585674,1
0,3,4316,221091,1
4,1,2637,657374,1
2,0,3964,859776,1
1,1,841,455629,1
4,2,4410,812713,1
1,0,1196,792642,1
0,3,3581,286838,1
0,0,1795,372305,1
3,0,1470,335378,1
4,1,3598,755835,1
0,3,4460,197383,1
3,3,3267,173954,1
3,0,4397,763362,1
1,1,4559,461465,1
4,3,4498,723161,1
5,3,4594,597336,1
3,0,4576,865552,1
2,0,4490,287619,1
5,0,3713,630411,1
2,2,1569,166742,1
0,3,2646,373830,1
1,2,4524,520087,1
1,1,2564,545552,1
4,2,1561,375389,1
1,3,1581,500109,1
0,3,2246,432346,1
3,1,4651,236187,1
4,3,3206,806254,1
5,1,1862,103567,1
0,1,4505,915407,1
4,0,3883,336933,1
3,2,927,742579,1
0,2,4656,622549,1
1,1,4381,284502,1
5,2,1802,163016,1
0,1,4793,76989,1
4,0,881,520311,1
1,3,4628,67549,1
0,1,744,882046,-1
1,1,1160,573427,1
2,3,4529,228868,1
1,1,1757,725947,1
0,0,1734,306008,1
4,3,4610,621590,1
5,3,1332,832206,1
4,0,3574,966292,1
4,2,4635,148047,1
2,3,2579,76160,1
1,0,3959,279020,1
0,1,3297,212087,1
1,3,3707,87948,1
0,1,1729,962386,1
5,2,4849,169297,1
4,0,721,168858,-1
0,1,4802,783477,1
1,0,3649,897447,1
3,2,1316,345718,1
3,1,3114,370784,1
4,3,3555,871339,1
0,3,3709,411817,1
5,3,1040,187880,1
5,1,4813,305765,1
2,1,3857,178035,1
0,3,1721,769541,1
0,3,4195,614843,1
1,2,4942,864395,1
3,0,3158,211626,1
1,1,1998,650864,1
0,0,1208,973952,-1
5,1,1099,284416,1
5,3,4452,290213,1
4,0,4946,778723,-1
2,3,1067,807081,1
0,3,1150,770147,1
5,2,4481,872061,1
1,0,2677,769882,1
5,1,669,69074,-1
1,2,2355,848325,1
4,2,4905,842572,1
4,1,2990,260762,1
4,2,4609,274435,1
1,3,4346,197845,1
3,2,679,170872,1
1,2,3532,473958,1
5,1,1240,202269,1
4,0,996,860884,1
5,0,3861,658953,1
1,3,653,703263,1
5,0,3206,903050,-1
2,0,3895,417967,1
3,1,1973,197874,1
4,0,4390,207925,1
5,3,4759,703784,1
3,0,4581,459172,1
0,2,3597,389815,1
1,0,2911,766135,1
4,3,1606,277830,1
3,0,4933,205096,1
3,0,648,503255,-1
3,0,4601,149749,1
0,3,3420,753146,1
2,1,4793,155972,1
4,3,675,581590,1
3,1,3467,89807,1
3,1,1079,274237,1
1,3,4626,396801,1
2,3,4374,695518,1
0,2,4511,771389,1
2,2,4293,857503,1
1,1,1635,423305,1
4,3,4456,171092,1
0,1,4412,709772,1
4,3,2781,936048,1
5,1,1665,891070,1
5,2,4902,219546,1
5,3,1241,250975,1
1,3,1827,697492,1
5,0,1295,200423,-1
4,2,3176,503341,1
3,0,3866,186388,1
0,3,2350,311594,1
1,3,3972,639989,1
1,1,4197,317310,1
3,0,3011,791500,1
0,3,4655,872075,1
4,3,4394,166481,1
4,1,1126,198559,1
4,3,1985,254811,1
3,0,1548,885990,1
3,3,3190,416290,1
5,2,3469,213378,1
5,3,4520,252627,1
4,1,3077,655871,1
0,0,1994,500930,1
1,1,1786,783749,1
3,1,3859,460427,1
0,2,3095,805989,1
1,1,1471,181229,1
4,3,692,421077,1
5,0,2636,222013,1
3,1,2278,810221,1
5,1,977,335405,1
4,1,623,792294,1
4,1,4069,634438,1
4,1,2225,274898,1
2,3,4772,191812,1
4,0,4599,818581,1
5,0,4582,99353,-1
5,1,4222,603520,1
3,1,3334,457171,1
0,3,4357,805286,1
4,3,3578,396654,1
1,0,4321,530907,1
1,2,4486,749097,1
0,1,3061,374270,1
3,2,2666,507401,1
0,1,2180,567389,1
3,1,4540,132463,1
2,2,4541,381479,1
3,1,4369,772548,1
4,1,3122,405457,1
5,2,679,429012,-1
0,1,4773,688446,1
2,1,730,401754,1
4,2,3100,120873,1
0,1,1764,143027,1
5,2,2659,117233,1
2,3,764,351965,1
4,3,4019,274366,1
5,1,2337,426975,1
3,1,3600,103317,1
5,2,4458,450601,1
4,2,635,951026,-1
2,3,4921,363057,1
5,2,995,789988,1
3,0,2198,220982,1
4,1,1441,570070,1
1,3,3344,165171,1
4,3,4155,91260,1
1,1,4521,407404,1
0,1,3495,948070,1
3,0,4327,844238,1
5,1,3762,313570,1
3,1,4580,883030,1
1,3,4421,675528,1
0,0,4283,646350,1
4,2,1764,489905,1
1,3,3895,754891,1
0,3,4392,388391,1
0,1,2129,125311,1
2,1,2642,435355,1
3,3,2917,631319,1
5,1,726,145662,-1
5,0,4327,61702,-1
4,3,4710,544017,1
4,3,4431,188690,1
0,0,2358,444388,1
5,3,1800,316739,1
1,1,3127,415414,1
0,2,4884,317435,1
0,3,4012,150362,1
3,1,3343,104145,1
2,2,3873,147469,1
2,2,3030,310474,1
3,1,2524,604774,1
4,1,1628,231856,1
1,2,4046,927074,1
3,1,3970,669979,1
4,3,2992,888666,1
3,3,3727,365762,1
2,2,2941,155652,1
4,1,997,224542,1
4,2,4339,854489,1
3,3,2552,213738,1
5,2,1252,179343,1
4,0,2687,542086,1
2,1,1680,835077,1
5,1,3545,125874,1
0,2,3422,466245,1
4,1,3163,373804,1
4,1,1080,888247,1
4,3,4777,178713,1
0,3,4895,681342,1
2,3,3904,719705,1
4,3,1481,508197,1
4,0,3918,576287,1
5,1,831,203988,1
4,1,3091,642360,1
5,3,3655,203393,1
4,1,3417,421718,1
0,1,4547,563159,1
0,3,1200,970966,-1
5,1,3551,749240,1
3,3,4941,175925,1
1,1,4598,206486,1
5,2,3351,959485,1
0,0,630,420956,-1
3,0,4596,827964,1
0,2,4535,726525,1
4,3,3472,123008,1
3,3,3947,621627,1
3,1,4817,975348,1
4,3,4306,503206,1
0,2,2638,245746,1
2,3,1091,794331,1
1,0,4655,648683,1
5,0,4569,213548,1
5,1,3743,481562,1
3,1,4206,166427,1
1,1,2646,300917,1
3,1,4036,589778,1
0,0,4243,793765,1
0,2,4551,456390,1
2,3,1163,954415,1
4,0,4426,498876,1
1,0,3975,91762,1
2,3,1613,763294,1
4,1,4334,354557,1
2,1,4526,376816,1
0,1,4388,592720,1
3,0,2884,155609,1
4,1,3567,318358,1
5,1,4261,220610,1
5,3,1740,592588,1
3,3,4500,169936,1
5,2,3172,401636,1
4,3,1314,296305,1
1,1,3374,746829,1
2,1,1275,738710,1
3,2,1739,188418,1
4,0,4500,257318,1
4,2,1920,286187,1
2,3,2479,313960,1
0,0,4836,72494,-1
0,0,1653,434588,1
4,1,4081,718572,1
3,0,2223,932601,1
3,3,4491,498401,1
4,0,799,309699,1
3,1,3989,509568,1
0,1,3336,649251,1
1,3,1850,64977,1
5,3,3447,955272,1
2,1,4041,496039,1
5,0,1839,197861,1
1,3,4445,679946,1
2,3,3957,160452,1
1,3,1819,240610,1
0,0,1184,734577,-1
2,3,1652,732178,1
1,1,4640,262635,1
0,3,1807,797007,1
3,3,2725,193402,1
0,2,4625,293973,1
3,1,2120,377337,1
0,1,4476,292268,1
0,2,3144,124316,1
3,2,1083,469165,1
5,3,1186,544521,1
5,1,1803,909180,1
5,3,3644,446618,1
2,3,3260,347599,1
4,2,3826,757036,1
3,1,3643,254207,1
0,2,1708,731842,1
2,1,4488,177471,1
2,1,4468,516061,1
4,3,928,72341,1
5,2,4817,121304,1
4,1,3883,342938,1
4,3,1767,977848,1
3,3,1404,86375,1
1,3,652,274923,1
0,1,3379,495498,1
3,0,4484,256764,1
2,0,4010,666283,1
4,2,1997,315500,1
4,3,1610,214043,1
0,3,3836,596873,1
1,1,4392,406313,1
2,1,1227,820542,1
5,1,3071,191976,1
4,3,2352,591842,1
5,1,3373,972601,1
2,0,4094,791144,1
1,2,1791,713844,1
4,1,732,170385,1
2,3,4706,56974,1
3,2,4109,510240,1
3,1,1209,660181,1
4,1,4839,484552,1
3,0,1056,515251,1
5,2,4506,139090,1
4,3,4393,174101,1
2,2,4394,101945,1
3,0,1246,296642,1
0,2,4058,789936,1
1,1,4561,242904,1
1,1,2520,608719,1
1,3,4447,222352,1
4,3,4051,885058,1
4,1,2603,293503,1
4,2,1392,545779,1
5,3,3653,761132,1
0,3,4496,222961,1
1,0,4280,752262,1
3,1,2347,907567,1
5,1,2172,983326,-1
2,0,1050,417435,1
4,1,810,189861,1
0,3,687,279252,1
2,1,3230,528044,1
4,1,2613,356741,1
3,3,733,586006,1
4,2,4480,188976,1
5,3,3364,279781,1
4,1,731,618755,1
1,3,3459,81802,1
0,0,4581,491419,1
0,3,677,180420,1
4,3,1026,872525,1
0,3,4369,421674,1
4,1,1274,776286,1
5,0,4102,178630,1
4,3,641,296565,1
2,1,2870,565981,1
0,3,789,625515,1
1,2,4458,139883,1
3,1,2385,848614,1
0,1,1634,378357,1
3,1,3369,697628,1
4,1,1609,258360,1
0,2,4304,572958,1
1,3,3068,428112,1
4,1,4555,142310,1
0,1,2530,818408,1
5,3,4798,93446,-1
1,2,4002,593615,1
2,3,1657,787828,1
1,1,4487,882385,1
3,1,4852,228118,1
1,3,3667,165068,1
0,0,2342,563344,1
0,2,3452,399559,1
0,3,4459,559099,1
3,3,1587,259862,1
0,3,787,162356,1
3,0,3228,263347,1
4,1,4614,443715,1
5,3,3708,342626,1
4,2,4174,408558,1
3,3,4623,972346,1
3,3,870,108298,1
3,1,2886,63866,1
4,3,4686,221433,1
4,2,2429,179331,1
2,3,2900,777962,1
2,1,3471,645595,1
0,3,4701,138801,1
4,1,1434,959906,1
3,1,1709,165047,1
5,3,1715,960243,-1
4,3,2679,282845,1
1,2,1480,174506,1
5,3,3711,492020,1
1,3,723,753556,1
3,2,3073,597250,1
4,3,4528,780507,1
4,2,4819,884011,1
4,0,2142,177989,1
4,3,1856,394959,1
0,0,3684,353244,1
4,3,4695,541867,1
4,1,1532,339834,1
1,1,2707,199135,1
3,1,3472,981598,1
4,2,1859,367117,1
0,3,1531,386161,1
4,1,4226,197309,1
2,3,4319,533673,1
0,3,1603,569239,1
5,0,4176,854658,1
0,2,4462,971092,1
5,0,3747,601072,1
4,0,3680,278753,1
4,2,2586,217439,1
0,1,1164,184436,1
1,3,4419,930646,1
0,1,1706,959136,1
0,0,3473,382833,1
3,2,3131,170576,1
1,1,4041,960749,1
3,1,3610,570848,1
5,2,1950,544452,1
4,0,3496,785493,1
5,1,4558,847642,1
1,2,3450,366637,1
3,1,4703,314433,1
4,3,4475,828856,1
2,3,3086,413168,1
3,2,771,777775,1
4,1,642,971813,-1
1,2,4777,288193,1
4,1,4885,893793,1
1,1,4613,777541,1
4,0,1272,167496,1
0,1,1707,374802,1
2,1,4269,743970,1
4,3,2645,176745,1
3,0,3569,278435,1
0,2,4353,701024,1
0,1,1607,752524,1
3,2,4390,390846,1
4,2,2323,951281,1
4,3,2476,598932,1
4,1,4481,470148,1
0,2,2445,381537,1
5,1,2115,585189,1
0,2,3222,280106,1
1,3,1266,992828,-1
3,1,4568,968945,1
5,3,959,206903,1
4,0,2942,816870,1
5,0,3572,366308,1
5,1,1399,152238,1
2,3,1734,700927,1
3,0,4439,277251,1
3,3,4518,555502,1
0,2,4012,115630,1
4,3,666,265333,1
5,3,768,152063,-1
2,1,4485,172304,1
1,0,4478,618284,1
4,1,3215,694395,1
3,1,4817,248267,1
3,3,4489,153778,1
0,1,2166,846995,1
2,0,4444,585258,1
5,1,3556,140116,1
2,3,4507,433288,1
2,2,4569,178722,1
0,1,4538,598005,1
5,3,3707,379226,1
0,3,1263,845555,1
5,2,4552,917043,1
3,3,1847,401837,1
1,0,4376,237392,1
5,0,4487,612175,1
3,1,1204,763938,1
2,1,2120,984051,1
2,0,3547,193423,1
0,3,872,511324,1
5,3,2987,146370,1
0,1,2762,978434,1
5,1,1179,204729,1
5,1,4181,427676,1
3,0,4530,984911,-1
0,3,2728,918314,1
1,3,4695,689174,1
3,3,1680,594111,1
1,3,945,312300,1
4,0,690,599977,1
5,2,4922,275241,1
5,1,2253,571356,1
0,1,1272,881393,1
4,3,3352,792992,1
0,2,4854,612169,1
4,1,3106,974948,1
0,1,1108,492398,1
3,0,4715,448008,1
4,3,4375,731247,1
1,0,3569,316688,1
4,3,4543,196579,1
0,1,3524,360553,1
3,2,716,50001,-1
0,3,4851,893491,1
4,3,1809,403303,1
4,1,4624,977425,1
1,2,3483,252062,1
3,3,3151,666661,1
5,1,4862,236132,1
2,2,3466,726114,1
0,3,2181,351930,1
0,2,1789,289815,1
5,1,2109,776893,1
0,1,1673,867572,1
2,3,1040,87605,1
0,2,4493,404226,1
3,2,727,566083,1
3,1,3771,612602,1
3,2,4594,434991,1
3,3,3071,497242,1
4,1,2635,174065,1
5,1,3152,630255,1
4,1,2458,220794,1
1,3,1750,415735,1
3,1,4550,573005,1
0,0,2812,473466,1
1,3,4522,939360,1
3,1,1351,448164,1
3,1,2837,322343,1
3,3,2843,483427,1
3,3,3206,267418,1
5,3,4349,694424,1
2,1,3446,469660,1
3,0,585,319460,-1
3,3,849,326744,1
5,3,1557,100798,1
4,2,4454,79920,1
1,2,1869,295046,1
5,0,1722,328631,1
3,3,3718,966726,1
3,1,4745,835267,1
5,3,4872,322621,1
5,1,2707,800721,1
3,1,4461,259618,1
3,1,4807,627230,1
0,3,2863,406093,1
3,1,3959,972925,1
0,2,4335,883913,1
5,3,4680,902001,1
0,3,3923,545629,1
1,0,4832,776397,-1
4,0,1797,152382,1
4,3,3863,766463,1
4,0,4350,617399,1
5,3,4443,162164,1
2,1,4317,772911,1
3,3,2253,171464,1
0,2,4398,283537,1
2,0,3963,547489,1
0,1,3557,462810,1
1,3,3015,81818,1
4,3,2806,542254,1
2,3,4591,944409,1
1,1,3076,779222,1
5,1,3522,173614,1
0,1,1862,537623,1
4,1,3047,208527,1
3,2,2654,971166,1
1,3,4902,75608,1
5,2,2729,428579,1
2,2,1752,529533,1
4,1,726,750032,1
0,3,2866,835068,1
3,1,2820,356871,1
0,2,3410,739412,1
3,3,1089,669144,1
1,1,2097,263546,1
4,0,4369,145484,1
2,3,3424,108828,1
1,3,4627,372242,1
1,2,2605,289394,1
3,1,4543,595815,1
2,1,2568,297910,1
5,3,775,578850,-1
4,1,3977,370342,1
3,2,3601,260153,1
0,2,4453,747806,1
1,1,1253,472469,1
5,1,4138,617262,1
3,1,4446,554899,1
5,3,1933,496311,1
4,2,3586,192910,1
5,3,1658,210626,1
3,2,1469,525616,1
3,1,1475,585192,1
0,2,3394,753881,1
0,1,4310,739655,1
1,3,3182,487300,1
5,1,3174,806991,1
5,0,3385,153041,1
2,1,3583,222937,1
5,2,2100,564816,1
1,3,4479,527381,1
0,0,3281,290741,1
3,0,655,767141,-1
5,3,3830,319760,1
5,2,3648,452571,1
3,1,1294,668795,1
0,1,3847,425510,1
3,1,4872,637448,1
3,1,1194,458974,1
4,2,1663,282622,1
0,0,1709,642700,1
5,1,3452,513572,1
3,0,4539,612594,1
0,3,4414,663764,1
3,1,3206,181420,1
4,1,3388,954996,1
3,2,3521,238531,1
5,1,2322,297265,1
5,1,2214,285478,1
1,1,4244,178003,1
4,3,4779,186655,1
3,1,1582,790738,1
4,3,1532,253371,1
0,3,628,405693,1
1,2,3695,324360,1
0,2,684,212196,-1
3,1,1846,763245,1
0,3,2068,462329,1
0,2,1237,784746,1
4,3,2952,291248,1
5,2,3401,526618,1
5,1,4541,377790,1
4,3,4084,770081,1
3,2,596,925402,-1
1,1,1676,782143,1
4,3,4735,543760,1
0,0,3220,693159,1
0,1,1022,659665,1
3,1,2883,725007,1
5,0,1778,138608,1
2,1,2710,437677,1
4,3,722,645056,1
0,0,4660,197343,1
2,1,1571,122782,1
1,2,4571,108013,1
4,2,3115,213052,1
0,1,1235,875299,1
1,0,1693,101348,1
1,2,621,424708,1
5,3,3237,369405,1
0,1,2096,706785,1
1,3,4702,89039,1
3,1,3032,169620,1
3,0,707,425361,1
3,1,3750,322765,1
0,2,1567,105001,1
5,3,3244,360244,1
3,1,4951,591629,1
4,1,1890,482863,1
3,3,2780,129171,1
0,3,4150,228763,1
5,3,1830,682882,1
0,0,2223,185875,1
1,1,3766,498622,1
3,1,2665,774588,1
3,2,1819,576765,1
1,0,4286,283422,1
4,0,1850,505967,1
0,1,3516,725021,1
2,2,3131,752007,1
3,1,1468,875085,1
4,3,2031,745338,1
5,1,1062,256491,1
0,1,1665,868366,1
5,3,4512,386507,1
1,3,4457,670868,1
4,1,2175,643171,1
4,3,4897,887530,1
2,1,4627,721079,1
4,1,4876,884215,1
4,3,4509,938738,1
5,0,1706,602012,1
5,0,1714,469295,1
5,1,2273,420668,1
3,3,4796,441083,1
4,0,4271,558539,1
1,2,2726,113519,1
3,1,3195,261501,1
0,2,2434,256437,1
4,2,1631,953748,1
5,1,4593,203938,1
2,1,3918,753952,1
1,3,4892,487743,1
4,1,4233,741938,1
1,1,4414,220961,1
2,0,2378,881046,1
5,1,3473,363369,1
4,3,1548,601410,1
2,3,3991,889774,1
0,3,2220,134592,1
4,1,2155,541441,1
4,3,3583,464111,1
4,2,4926,786398,1
3,3,1672,669729,1
2,1,743,782616,1
1,2,4491,206150,1
0,3,3685,168446,1
2,1,1962,911205,1
4,0,1817,373423,1
5,2,1069,291257,1
4,2,4312,794084,1
3,0,3152,406322,1
1,2,3550,515452,1
0,3,2154,610310,1
3,3,4751,635437,1
3,1,4003,342624,1
4,2,3623,134367,1
0,1,3498,643546,1
0,3,1760,879124,1
4,3,3487,767214,1
3,0,3651,861069,1
1,2,705,509199,1
3,3,711,122215,1
0,3,1006,987625,-1
0,1,1828,390498,1
0,1,3989,179244,1
4,1,2109,644580,1
2,2,3540,528517,1
5,2,726,892486,-1
0,1,4454,858192,1
0,1,2629,404416,1
4,2,4630,283942,1
0,1,3827,855703,1
3,3,3098,127059,1
0,2,3973,86956,1
4,3,4589,103888,1
1,1,2418,903381,1
0,3,1671,326294,1
4,3,3608,954918,1
4,3,1528,905038,1
2,1,2993,429989,1
4,3,4700,568278,1
5,1,762,133762,-1
0,3,4567,672509,1
4,3,1826,298667,1
4,1,3499,150413,1
3,3,3465,909797,1
0,0,967,716542,-1
0,2,1815,125652,1
0,3,2361,955351,1
4,3,1673,784964,1
4,3,3504,380459,1
1,1,3382,176900,1
3,3,676,407147,1
2,3,1785,418432,1
0,3,1809,294439,1
5,0,1769,574525,1
1,3,2637,584638,1
2,3,3922,815166,1
2,0,2720,200407,1
2,1,1597,761445,1
1,0,4489,809224,1
5,3,1419,908335,-1
4,2,1198,166051,1
3,3,3090,801732,1
4,3,4586,803686,1
1,2,3425,166532,1
4,0,4351,696516,1
0,1,2644,185266,1
1,3,4392,240657,1
3,3,710,962833,-1
0,2,804,175596,1
0,3,4405,481469,1
4,2,3462,824912,1
5,3,3081,887431,1
5,1,1684,794056,1
0,1,1265,82798,1
1,1,1788,520744,1
1,3,2786,764260,1
3,1,2703,362858,1
4,1,1602,431051,1
0,3,3641,269668,1
1,1,1622,770603,1
3,1,2576,292004,1
3,0,4465,631126,1
3,3,3950,776062,1
3,3,3912,558323,1
4,0,1544,970199,-1
0,1,778,159569,1
2,3,4537,201109,1
4,3,4426,612040,1
0,3,3443,519699,1
5,1,3347,809256,1
0,1,2258,374226,1
0,1,3314,884540,1
0,1,1818,183451,1
4,3,4220,293787,1
4,0,929,436479,1
2,2,3153,504292,1
2,3,1653,100938,1
0,0,2849,201870,1
1,1,2131,750661,1
0,1,4419,546080,1
3,0,3172,750151,1
4,2,4463,892233,1
1,2,1666,205275,1
0,1,3295,791946,1
0,2,4870,623887,1
3,3,4058,151616,1
2,0,4453,967097,-1
0,1,1515,154869,1
4,1,1082,974674,1
5,3,927,489142,1
5,3,4361,297252,1
3,1,4408,474758,1
5,1,3768,188181,1
3,1,1002,770017,1
2,3,3342,980502,1
0,3,3522,785205,1
0,2,3630,302794,1
4,0,1221,736092,1
1,0,2491,885887,1
3,3,1791,640215,1
3,1,2813,869629,1
4,1,1709,204293,1
1,1,4349,299406,1
0,0,2873,709949,1
0,0,4958,972255,-1
4,1,1573,705163,1
0,3,4508,113015,1
4,2,1168,743525,1
0,2,2629,662260,1
1,0,3412,155780,1
4,1,4730,142201,1
1,1,4365,623939,1
4,1,1650,501722,1
0,3,1347,769262,1
5,1,1913,882770,1
3,3,645,603664,1
1,0,2063,108903,1
1,1,3637,243212,1
4,1,1624,925595,1
3,2,1745,961017,1
0,2,2758,252282,1
3,2,1106,169768,1
3,1,3592,164188,1
4,2,2808,371982,1
0,3,1592,316640,1
3,3,1706,961327,1
1,1,4567,825346,1
0,3,4588,226329,1
4,1,3407,775140,1
1,2,4612,894160,1
5,2,2472,590716,1
2,1,2647,763214,1
4,0,3485,723541,1
4,1,4076,726269,1
4,1,3388,901531,1
2,1,3803,414384,1
0,3,1015,193336,1
3,1,4507,967592,1
4,2,3468,972014,1
3,3,2719,383129,1
4,1,3723,160789,1
1,3,4287,638082,1
2,0,1753,61100,1
5,3,4016,745965,1
0,3,3932,515653,1
4,2,4008,266648,1
4,1,4864,738787,1
1,1,4499,171219,1
3,1,4882,925064,1
3,2,4492,660851,1
4,2,2300,672114,1
3,2,1839,171724,1
5,3,3617,423338,1
3,2,1395,729316,1
0,1,2165,596613,1
0,1,4856,194650,1
2,3,3448,401936,1
2,3,3268,591526,1
0,3,961,246274,1
1,2,1738,959719,1
0,3,2982,943554,1
0,2,1090,921059,-1
4,0,3414,226547,1
0,1,767,136894,1
4,3,604,279602,1
1,1,1579,289028,1
0,1,3033,170082,1
3,3,1298,70261,1
0,1,4390,745364,1
0,3,4618,720401,1
0,3,2834,187098,1
3,3,3485,771566,1
3,3,1556,817064,1
3,0,4459,780423,1
0,1,3529,176331,1
0,1,2635,76958,1
0,1,3648,870452,1
4,3,4026,284422,1
5,2,4566,77393,1
5,1,4839,94533,1
1,1,4523,542872,1
3,3,2621,202300,1
1,2,3038,549367,1
5,0,2082,572159,1
3,2,3378,423005,1
0,1,1818,407353,1
4,0,2282,232132,1
4,1,3664,722752,1
4,2,3500,222208,1
2,1,3144,198155,1
5,1,4383,654779,1
2,0,2814,187593,1
4,3,3998,617314,1
1,3,4443,556987,1
0,1,3655,459794,1
3,1,3805,828655,1
4,1,4659,355060,1
3,3,2343,150847,1
5,2,3491,537251,1
3,1,1098,947045,1
0,3,2154,872955,1
2,3,4420,728937,1
0,1,1971,407513,1
0,1,4572,390739,1
5,3,3648,378997,1
3,1,2140,105115,1
3,1,664,780895,1
0,1,4592,106412,1
5,3,2233,632477,1
0,2,3459,157391,1
5,2,930,228082,1
2,3,4359,709783,1
4,3,1770,836914,1
4,3,2955,980524,1
1,2,1292,747685,1
0,3,4615,917974,1
0,3,1704,910941,1
5,2,4739,499776,1
0,2,4467,169656,1
0,1,1808,836938,1
1,3,4337,459486,1
1,3,1286,413659,1
1,1,637,730144,1
3,3,4172,658252,1
1,0,4421,198194,1
3,3,3009,626342,1
0,2,4534,459605,1
4,2,2023,291140,1
4,3,4341,785701,1
4,2,720,597673,1
5,1,3505,216070,1
0,1,4378,759175,1
4,3,3177,299701,1
1,2,2548,647909,1
4,1,4331,559528,1
2,0,1843,169868,1
5,2,3516,397421,1
3,2,3561,515866,1
4,1,2221,570740,1
5,0,1082,848259,-1
4,1,3642,395844,1
3,1,3209,622002,1
2,0,3734,623730,1
0,0,3003,592254,1
3,3,4245,954072,1
3,1,4463,858644,1
4,1,1667,378095,1
3,1,4418,146728,1
4,3,2158,879631,1
1,3,2561,526902,1
4,2,4164,930636,1
4,2,3256,153350,1
0,2,2727,246084,1
0,0,3625,765769,1
3,0,3496,172261,1
4,2,4558,900578,1
3,3,1635,959653,1
4,0,1774,301613,1
0,0,2208,92833,-1
4,3,2798,897285,1
4,3,3926,232387,1
4,3,4536,641646,1
4,1,3938,387771,1
5,1,4327,680591,1
4,1,3547,204225,1
4,0,1065,527142,1
4,1,785,712210,1
4,1,4622,90559,1
5,0,1191,179220,-1
5,1,4317,201865,1
1,1,4541,952596,1
4,2,3483,394062,1
4,2,3575,171171,1
5,0,3670,943255,-1
4,2,814,424227,1
5,0,3102,575786,1
0,1,3200,152648,1
5,3,1873,373616,1
4,3,2479,775073,1
5,1,4495,129610,1
0,2,3081,337948,1
4,1,1429,622632,1
0,2,2724,287163,1
4,3,1902,715752,1
1,3,1788,491792,1
4,1,2088,845842,1
2,3,1596,183236,1
4,1,2719,385200,1
3,3,1666,69003,1
4,2,701,254760,1
2,3,1602,950589,1
0,1,2325,805605,1
1,3,4346,418976,1
1,2,2612,660237,1
0,2,1866,485389,1
4,3,1511,760798,1
3,3,3452,364668,1
0,2,4981,338038,1
0,3,1859,749714,1
0,0,2631,87399,-1
5,2,1653,751196,1
2,1,4861,186004,1
1,2,1755,79631,1
0,1,4628,942118,1
3,1,4428,234147,1
0,1,980,160730,1
3,1,3464,938601,1
3,3,716,471467,1
4,3,4349,509578,1
0,3,2278,139904,1
4,2,3463,357998,1
4,3,1620,691405,1
0,0,1186,772708,-1
5,0,1750,648088,1
4,3,1659,532456,1
0,1,2971,215870,1
1,1,1142,59565,1
1,1,2174,779241,1
4,0,765,297649,1
0,3,3001,158893,1
1,2,2461,586998,1
3,3,3460,876171,1
1,2,4569,364504,1
3,2,1176,540957,1
2,3,2178,498121,1
1,1,3887,157620,1
4,2,4592,676946,1
2,3,3977,366536,1
1,3,782,172870,1
4,0,2130,340809,1
0,2,3219,322862,1
2,3,3475,563261,1
5,1,1572,302714,1
5,1,1205,69311,1
4,1,3004,434717,1
1,1,4378,359064,1
5,3,4488,755189,1
5,3,1909,606626,1
5,1,4501,490604,1
0,3,4828,94476,1
2,3,3506,798216,1
4,3,687,149577,1
0,1,1532,445128,1
2,2,4337,388909,1
3,3,2198,365430,1
3,1,3422,370464,1
1,2,3174,222937,1
1,1,1820,332371,1
4,3,1494,778369,1
3,1,2053,150215,1
5,2,3057,170456,1
3,3,4945,557713,1
4,2,624,792990,1
0,0,1195,348246,1
5,1,3863,99899,1
3,3,2788,537836,1
5,1,1441,764935,1
0,1,3864,808928,1
0,1,4487,283676,1
4,3,1567,837560,1
0,2,1796,367151,1
0,1,3503,290400,1
0,2,2961,969212,1
1,3,1721,952558,1
1,3,4106,873374,1
5,3,4356,975068,-1
2,1,4560,701685,1
2,3,1028,693746,1
4,3,2501,156184,1
0,3,4031,190131,1
3,1,1655,736501,1
0,2,3102,768649,1
3,2,658,151121,1
0,2,3814,959854,1
3,3,4313,755661,1
5,0,4447,855721,-1
4,1,3673,352954,1
1,1,1616,303828,1
2,0,4421,326692,1
3,2,3401,129464,1
5,1,4887,816938,1
0,2,1901,344072,1
5,0,3016,326577,1
2,3,1721,889517,1
5,3,4291,954842,-1
0,1,4713,660101,1
0,2,4631,408052,1
5,3,4503,157251,1
0,3,1337,583798,1
4,2,4339,402206,1
3,3,2475,785333,1
3,0,1143,622772,1
4,1,2445,881511,1
2,3,2937,535068,1
5,2,1653,232179,1
4,0,3568,573120,1
0,3,4560,357206,1
4,2,3984,171956,1
5,3,1254,555731,1
4,2,2256,50812,1
0,1,3793,73969,1
1,3,960,565997,1
4,2,4414,156650,1
5,3,2145,870494,1
2,2,2709,692023,1
3,2,2717,544908,1
3,0,3916,568357,1
0,0,2412,151336,1
4,2,3423,569507,1
5,3,3451,339227,1
4,0,3581,306819,1
4,3,3187,281927,1
4,1,2100,989462,1
4,3,3060,481160,1
3,1,4640,189159,1
5,0,1636,766881,1
0,0,1179,215619,1
1,3,3737,328336,1
3,3,4526,192744,1
3,0,560,622218,-1
0,0,4418,596923,1
5,0,1277,402066,-1
